metric,previous_month,current_month,spearman_month_to_month
total_route_exposure,2022-01-01,2022-02-01,0.8240822712122216
total_route_exposure,2022-02-01,2022-03-01,0.8309736925861398
total_route_exposure,2022-03-01,2022-04-01,0.8608696438344695
total_route_exposure,2022-04-01,2022-05-01,0.8431888943918628
total_route_exposure,2022-05-01,2022-06-01,0.8266962720459319
total_route_exposure,2022-06-01,2022-07-01,0.8425280956742851
total_route_exposure,2022-07-01,2022-08-01,0.8438907896337353
total_route_exposure,2022-08-01,2022-09-01,0.8286322862127211
total_route_exposure,2022-09-01,2022-10-01,0.8389006199758071
total_route_exposure,2022-10-01,2022-11-01,0.853245030865374
total_route_exposure,2022-11-01,2022-12-01,0.8307687057754096
total_route_exposure,2022-12-01,2023-01-01,0.8346794990208725
total_route_exposure,2023-01-01,2023-02-01,0.8114507247130464
total_route_exposure,2023-02-01,2023-03-01,0.8078469549140025
total_route_exposure,2023-03-01,2023-04-01,0.7843677253244542
total_route_exposure,2023-04-01,2023-05-01,0.7593627905563042
total_route_exposure,2023-05-01,2023-06-01,0.8320931826510111
total_route_exposure,2023-06-01,2023-07-01,0.7631978019523392
total_route_exposure,2023-07-01,2023-08-01,0.7682045510307917
total_route_exposure,2023-08-01,2023-09-01,0.8025616686196876
total_route_exposure,2023-09-01,2023-10-01,0.8061259064668321
total_route_exposure,2023-10-01,2023-11-01,0.8016582705978162
total_route_exposure,2023-11-01,2023-12-01,0.7893213530225704
total_route_exposure,2023-12-01,2024-01-01,0.7865808932896914
total_route_exposure,2024-01-01,2024-02-01,0.7826768356283189
total_route_exposure,2024-02-01,2024-03-01,0.8187494958930973
total_route_exposure,2024-03-01,2024-04-01,0.8009778332935474
total_route_exposure,2024-04-01,2024-05-01,0.695548908586199
total_route_exposure,2024-05-01,2024-06-01,0.7162459143671785
total_route_exposure,2024-06-01,2024-07-01,0.6785550154011074
total_route_exposure,2024-07-01,2024-08-01,0.7213543266620087
total_route_exposure,2024-08-01,2024-09-01,0.7117672731355414
total_route_exposure,2024-09-01,2024-10-01,0.7539498865124256
total_route_exposure,2024-10-01,2024-11-01,0.6791014413403668
total_route_exposure,2024-11-01,2024-12-01,0.7055277533681683
total_degree,2020-01-01,2020-02-01,0.8433757810478092
total_degree,2020-02-01,2020-03-01,0.8245387854376434
total_degree,2020-03-01,2020-04-01,0.7842090906330115
total_degree,2020-04-01,2020-05-01,0.7621431917698056
total_degree,2020-05-01,2020-06-01,0.7302374735488938
total_degree,2020-06-01,2020-07-01,0.6979138920144549
total_degree,2020-07-01,2020-08-01,0.7345717046175041
total_degree,2020-08-01,2020-09-01,0.7250759376211405
total_degree,2020-09-01,2020-10-01,0.8050484402924598
total_degree,2020-10-01,2020-11-01,0.7893554076609614
total_degree,2020-11-01,2020-12-01,0.7278916631988431
total_degree,2020-12-01,2021-01-01,0.7606125600460814
total_degree,2021-01-01,2021-02-01,0.7269225056628835
total_degree,2021-02-01,2021-03-01,0.8108605815704372
total_degree,2021-03-01,2021-04-01,0.7934738531033513
total_degree,2021-04-01,2021-05-01,0.7882062821798603
total_degree,2021-05-01,2021-06-01,0.7756126398425687
total_degree,2021-06-01,2021-07-01,0.8115100565669275
total_degree,2021-07-01,2021-08-01,0.772189532574314
total_degree,2021-08-01,2021-09-01,0.7794382537039394
total_degree,2021-09-01,2021-10-01,0.8638965047893109
total_degree,2021-10-01,2021-11-01,0.8062574998932639
total_degree,2021-11-01,2021-12-01,0.763434863686161
total_degree,2021-12-01,2022-01-01,0.7563518758623685
total_degree,2022-01-01,2022-02-01,0.817539317370524
total_degree,2022-02-01,2022-03-01,0.82706386741778
total_degree,2022-03-01,2022-04-01,0.848251542493021
total_degree,2022-04-01,2022-05-01,0.8376226835211229
total_degree,2022-05-01,2022-06-01,0.8020651230737141
total_degree,2022-06-01,2022-07-01,0.8190716178150447
total_degree,2022-07-01,2022-08-01,0.8094115472638292
total_degree,2022-08-01,2022-09-01,0.799720479185116
total_degree,2022-09-01,2022-10-01,0.8236129646838415
total_degree,2022-10-01,2022-11-01,0.8273040780540855
total_degree,2022-11-01,2022-12-01,0.8020235689497678
