node_id,period_month,node_type,node_name,country,incoming_flow,in_degree,in_voyages,in_route_count_sum,outgoing_flow,out_degree,out_voyages,out_route_count_sum,total_degree,in_route_exposure,out_route_exposure,total_route_exposure,in_strength,out_strength,total_strength,betweenness,pagerank,eigenvector,incident_flow,node_throughput,flow_imbalance,incident_voyage_traversals,total_voyages,share_monthly_network_flow,active,months_since_last_active,qa_strength_minus_incident_flow
LNGN0070,2021-05-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,1043000.0,3.0,6.0,6.0,3.0,0.0,6.0,6.0,0.0,1043000.0,1043000.0,0.0,0.00625608653558829,0.0003598925655660969,1043000.0,1043000.0,1043000.0,6.0,6.0,0.01102561916251342,1,0.0,0.0
LNGN0070,2021-06-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,1676728.0,5.0,10.0,9.0,5.0,0.0,9.0,9.0,0.0,1676728.0,1676728.0,0.0,0.0058194319525087905,0.0010050745173584375,1676728.0,1676728.0,1676728.0,10.0,10.0,0.020601563471230405,1,0.0,0.0
LNGN0070,2021-07-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,866723.0,4.0,5.0,5.0,4.0,0.0,5.0,5.0,0.0,866723.0,866723.0,0.0,0.005905146948071175,0.0013069906433396193,866723.0,866723.0,866723.0,5.0,5.0,0.009397700477221802,1,0.0,0.0
LNGN0070,2021-08-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,1139208.0,2.0,7.0,6.0,2.0,0.0,6.0,6.0,0.0,1139208.0,1139208.0,0.0,0.006028438829765366,0.005217666633407741,1139208.0,1139208.0,1139208.0,7.0,7.0,0.015232471732644722,1,0.0,0.0
LNGN0070,2021-09-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,1702908.0,5.0,10.0,9.0,5.0,0.0,9.0,9.0,0.0,1702908.0,1702908.0,0.0,0.006434882763213568,0.002033649200356838,1702908.0,1702908.0,1702908.0,10.0,10.0,0.01869815901024628,1,0.0,0.0
LNGN0070,2021-10-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,1763717.0,4.0,10.0,8.0,4.0,0.0,8.0,8.0,0.0,1763717.0,1763717.0,0.0,0.0067437535189711515,0.018396220842294204,1763717.0,1763717.0,1763717.0,10.0,10.0,0.01699787581124874,1,0.0,0.0
LNGN0070,2021-11-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,1173990.0,3.0,7.0,6.0,3.0,0.0,6.0,6.0,0.0,1173990.0,1173990.0,0.0,0.006247249301307602,0.005633099509840961,1173990.0,1173990.0,1173990.0,7.0,7.0,0.015117754337618772,1,0.0,0.0
LNGN0070,2021-12-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,1514217.0,5.0,9.0,9.0,5.0,0.0,9.0,9.0,0.0,1514217.0,1514217.0,0.0,0.006312826817603082,0.0,1514217.0,1514217.0,1514217.0,9.0,9.0,0.016757941752540747,1,0.0,0.0
LNGN0070,2022-01-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,1727000.0,6.0,10.0,9.0,6.0,0.0,9.0,9.0,0.0,1727000.0,1727000.0,0.0,0.006548734487696735,0.0,1727000.0,1727000.0,1727000.0,10.0,10.0,0.019907131789327584,1,0.0,0.0
LNGN0070,2022-02-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2267113.0,8.0,13.0,12.0,8.0,0.0,12.0,12.0,0.0,2267113.0,2267113.0,0.0,0.006789639586512386,0.0,2267113.0,2267113.0,2267113.0,13.0,13.0,0.0321342743741595,1,0.0,0.0
LNGN0070,2022-03-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2269717.0,5.0,13.0,10.0,5.0,0.0,10.0,10.0,0.0,2269717.0,2269717.0,0.0,0.006440229457892253,0.0021320436560817954,2269717.0,2269717.0,2269717.0,13.0,13.0,0.022954641424173486,1,0.0,0.0
LNGN0070,2022-04-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,1501520.0,6.0,9.0,7.0,6.0,0.0,7.0,7.0,0.0,1501520.0,1501520.0,0.0,0.006598058414378609,0.0003546960175611389,1501520.0,1501520.0,1501520.0,9.0,9.0,0.014282294353300237,1,0.0,0.0
LNGN0070,2022-05-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,1533856.0,7.0,9.0,9.0,7.0,0.0,9.0,9.0,0.0,1533856.0,1533856.0,0.0,0.006146974208161484,0.0018930726405962457,1533856.0,1533856.0,1533856.0,9.0,9.0,0.01463490596471628,1,0.0,0.0
LNGN0070,2022-06-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,1711000.0,6.0,10.0,8.0,6.0,0.0,8.0,8.0,0.0,1711000.0,1711000.0,0.0,0.006003124923906752,0.0011798160199728866,1711000.0,1711000.0,1711000.0,10.0,10.0,0.017953454363189923,1,0.0,0.0
LNGN0070,2022-07-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2283522.0,7.0,13.0,12.0,7.0,0.0,12.0,12.0,0.0,2283522.0,2283522.0,0.0,0.005999725895199138,0.004923195632867807,2283522.0,2283522.0,2283522.0,13.0,13.0,0.02113368861218898,1,0.0,0.0
LNGN0070,2022-08-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,1752000.0,5.0,10.0,9.0,5.0,0.0,9.0,9.0,0.0,1752000.0,1752000.0,0.0,0.006140013357645267,0.002253888134433284,1752000.0,1752000.0,1752000.0,10.0,10.0,0.016919641870284465,1,0.0,0.0
LNGN0070,2022-09-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2076495.0,6.0,12.0,9.0,6.0,0.0,9.0,9.0,0.0,2076495.0,2076495.0,0.0,0.005647960265520914,0.008366048196989535,2076495.0,2076495.0,2076495.0,12.0,12.0,0.02157292597400671,1,0.0,0.0
LNGN0070,2022-10-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2047017.0,6.0,12.0,10.0,6.0,0.0,10.0,10.0,0.0,2047017.0,2047017.0,0.0,0.005706752508912168,0.003941228705973813,2047017.0,2047017.0,2047017.0,12.0,12.0,0.018432931116969618,1,0.0,0.0
LNGN0070,2022-11-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2264717.0,5.0,13.0,8.0,5.0,0.0,8.0,8.0,0.0,2264717.0,2264717.0,0.0,0.005682937567530895,0.0013036376881819657,2264717.0,2264717.0,2264717.0,13.0,13.0,0.021263256879696855,1,0.0,0.0
LNGN0070,2022-12-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2547300.0,7.0,15.0,13.0,7.0,0.0,13.0,13.0,0.0,2547300.0,2547300.0,0.0,0.005959847375698573,0.0005971991780176171,2547300.0,2547300.0,2547300.0,15.0,15.0,0.02364262442653897,1,0.0,0.0
LNGN0070,2023-01-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2284434.0,8.0,13.0,11.0,8.0,0.0,11.0,11.0,0.0,2284434.0,2284434.0,0.0,0.005984962231020987,0.0001734154051143674,2284434.0,2284434.0,2284434.0,13.0,13.0,0.021398820768668413,1,0.0,0.0
LNGN0070,2023-02-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2424007.0,5.0,14.0,9.0,5.0,0.0,9.0,9.0,0.0,2424007.0,2424007.0,0.0,0.0053521742146472985,0.0004957607953994352,2424007.0,2424007.0,2424007.0,14.0,14.0,0.02210653452955483,1,0.0,0.0
LNGN0070,2023-03-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2238190.0,6.0,13.0,12.0,6.0,0.0,12.0,12.0,0.0,2238190.0,2238190.0,0.0,0.005178271302316829,0.002155624293573117,2238190.0,2238190.0,2238190.0,13.0,13.0,0.017510528152340617,1,0.0,0.0
LNGN0070,2023-04-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2095290.0,5.0,12.0,10.0,5.0,0.0,10.0,10.0,0.0,2095290.0,2095290.0,0.0,0.005332275415844229,0.0017139942702444062,2095290.0,2095290.0,2095290.0,12.0,12.0,0.017337040249025062,1,0.0,0.0
LNGN0070,2023-05-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2977400.0,8.0,17.0,13.0,8.0,0.0,13.0,13.0,0.0,2977400.0,2977400.0,0.0,0.0052324948252905155,0.0027359425724832144,2977400.0,2977400.0,2977400.0,17.0,17.0,0.024082444234630983,1,0.0,0.0
LNGN0070,2023-06-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,1734075.0,4.0,10.0,8.0,4.0,0.0,8.0,8.0,0.0,1734075.0,1734075.0,0.0,0.005293820966602924,0.004323328703806554,1734075.0,1734075.0,1734075.0,10.0,10.0,0.014532424992695341,1,0.0,0.0
LNGN0070,2023-07-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2262900.0,6.0,13.0,9.0,6.0,0.0,9.0,9.0,0.0,2262900.0,2262900.0,0.0,0.005200003858117015,0.002082136795384626,2262900.0,2262900.0,2262900.0,13.0,13.0,0.019267147821161363,1,0.0,0.0
LNGN0070,2023-08-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2195401.0,6.0,13.0,11.0,6.0,0.0,11.0,11.0,0.0,2195401.0,2195401.0,0.0,0.005747759313978503,0.0004571578012836066,2195401.0,2195401.0,2195401.0,13.0,13.0,0.020887298784186416,1,0.0,0.0
LNGN0070,2023-09-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,1928351.0,4.0,11.0,8.0,4.0,0.0,8.0,8.0,0.0,1928351.0,1928351.0,0.0,0.005169810824117573,0.0012752592488653113,1928351.0,1928351.0,1928351.0,11.0,11.0,0.017293603680133635,1,0.0,0.0
LNGN0070,2023-10-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2586020.0,6.0,15.0,13.0,6.0,0.0,13.0,13.0,0.0,2586020.0,2586020.0,0.0,0.005322054694107751,0.002124780022034323,2586020.0,2586020.0,2586020.0,15.0,15.0,0.019227392252378493,1,0.0,0.0
LNGN0070,2023-11-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2568020.0,8.0,15.0,13.0,8.0,0.0,13.0,13.0,0.0,2568020.0,2568020.0,0.0,0.004850970744132592,0.0004907300868774059,2568020.0,2568020.0,2568020.0,15.0,15.0,0.021011399569143663,1,0.0,0.0
LNGN0070,2023-12-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2563872.0,7.0,15.0,12.0,7.0,0.0,12.0,12.0,0.0,2563872.0,2563872.0,0.0,0.004800752932868219,0.0010570438821710633,2563872.0,2563872.0,2563872.0,15.0,15.0,0.018031008032265695,1,0.0,0.0
LNGN0070,2024-01-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2283000.0,7.0,13.0,11.0,7.0,0.0,11.0,11.0,0.0,2283000.0,2283000.0,0.0,0.004848824308500905,0.00029790419882592554,2283000.0,2283000.0,2283000.0,13.0,13.0,0.01799130251734494,1,0.0,0.0
LNGN0070,2024-02-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2098551.0,6.0,12.0,9.0,6.0,0.0,9.0,9.0,0.0,2098551.0,2098551.0,0.0,0.005339633422394652,0.00035278359674993935,2098551.0,2098551.0,2098551.0,12.0,12.0,0.018480036216292167,1,0.0,0.0
LNGN0070,2024-03-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,2363571.0,7.0,14.0,12.0,7.0,0.0,12.0,12.0,0.0,2363571.0,2363571.0,0.0,0.005055486936567525,0.001600555360884571,2363571.0,2363571.0,2363571.0,14.0,14.0,0.01955810292481133,1,0.0,0.0
LNGN0070,2024-04-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,1706056.0,5.0,10.0,9.0,5.0,0.0,9.0,9.0,0.0,1706056.0,1706056.0,0.0,0.004827638625178448,0.0008479911850538833,1706056.0,1706056.0,1706056.0,10.0,10.0,0.014607066164918142,1,0.0,0.0
LNGN0070,2024-05-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,1430000.0,4.0,8.0,6.0,4.0,0.0,6.0,6.0,0.0,1430000.0,1430000.0,0.0,0.005800963263710153,0.0009469055953833548,1430000.0,1430000.0,1430000.0,8.0,8.0,0.016223085716443174,1,0.0,0.0
LNGN0070,2024-06-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,174000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,174000.0,174000.0,0.0,0.0067824296004264945,0.00018679703822122693,174000.0,174000.0,174000.0,1.0,1.0,0.002870607183242438,1,0.0,0.0
LNGN0070,2024-07-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0
LNGN0070,2024-08-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0
LNGN0070,2024-09-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,174000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,174000.0,174000.0,0.0,0.006406476469216029,0.0008710844504726729,174000.0,174000.0,174000.0,1.0,1.0,0.002509133715384031,1,0.0,0.0
LNGN0070,2024-10-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,347000.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,347000.0,347000.0,0.0,0.0067512941191762744,0.00010679263039458537,347000.0,347000.0,347000.0,2.0,2.0,0.005329643765842731,1,0.0,0.0
LNGN0070,2024-11-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0
LNGN0070,2024-12-01,terminal,Corpus Christi LNG Terminal,United States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0
LNGN0074,2020-01-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
LNGN0074,2020-02-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
LNGN0074,2020-03-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
LNGN0074,2020-04-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
LNGN0074,2020-05-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
LNGN0074,2020-06-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
LNGN0074,2020-07-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
LNGN0074,2020-08-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
LNGN0074,2020-09-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
LNGN0074,2020-10-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
LNGN0074,2020-11-01,terminal,Costa Norte LNG Terminal,Panama,159274.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,159274.0,0.0,159274.0,0.0,0.0076621148708577854,0.027133841164086563,159274.0,159274.0,159274.0,1.0,1.0,0.0026518549681713802,1,0.0,0.0
LNGN0074,2020-12-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0
LNGN0074,2021-01-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0
LNGN0074,2021-02-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0
LNGN0074,2021-03-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0
LNGN0074,2021-04-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0
LNGN0074,2021-05-01,terminal,Costa Norte LNG Terminal,Panama,138158.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,138158.0,0.0,138158.0,0.0,0.0070735833275238896,0.00012425752184463246,138158.0,138158.0,138158.0,1.0,1.0,0.0014604769820273527,1,0.0,0.0
LNGN0074,2021-06-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0
LNGN0074,2021-07-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0
LNGN0074,2021-08-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0
LNGN0074,2021-09-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0
LNGN0074,2021-10-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0
LNGN0074,2021-11-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,0.0
LNGN0074,2021-12-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,0.0
LNGN0074,2022-01-01,terminal,Costa Norte LNG Terminal,Panama,174000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,174000.0,0.0,174000.0,0.0,0.008479620057755462,0.0,174000.0,174000.0,174000.0,1.0,1.0,0.002005698281032426,1,0.0,0.0
LNGN0074,2022-02-01,terminal,Costa Norte LNG Terminal,Panama,175113.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,175113.0,0.0,175113.0,0.0,0.008418490443135085,0.0,175113.0,175113.0,175113.0,1.0,1.0,0.00248206824648008,1,0.0,0.0
LNGN0074,2022-03-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0
LNGN0074,2022-04-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0
LNGN0074,2022-05-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0
LNGN0074,2022-06-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0
LNGN0074,2022-07-01,terminal,Costa Norte LNG Terminal,Panama,177000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,177000.0,0.0,177000.0,0.0,0.0072476967324420286,5.390032533553376e-05,177000.0,177000.0,177000.0,1.0,1.0,0.0016381111652777813,1,0.0,0.0
LNGN0074,2022-08-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0
LNGN0074,2022-09-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0
LNGN0074,2022-10-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0
LNGN0074,2022-11-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0
LNGN0074,2022-12-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0
LNGN0074,2023-01-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,0.0
LNGN0074,2023-02-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,0.0
LNGN0074,2023-03-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0
LNGN0074,2023-04-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,0.0
LNGN0074,2023-05-01,terminal,Costa Norte LNG Terminal,Panama,174000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,174000.0,0.0,174000.0,0.0,0.006845850120445449,2.2963366316549533e-05,174000.0,174000.0,174000.0,1.0,1.0,0.0014073840588519483,1,0.0,0.0
LNGN0074,2023-06-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0
LNGN0074,2023-07-01,terminal,Costa Norte LNG Terminal,Panama,174000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,174000.0,0.0,174000.0,0.0,0.006492403579729963,0.000401708619381952,174000.0,174000.0,174000.0,1.0,1.0,0.0014814988381643365,1,0.0,0.0
LNGN0074,2023-08-01,terminal,Costa Norte LNG Terminal,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0
