period_month,metric_a,metric_b,spearman_correlation
2021-11-01,total_voyages,share_monthly_network_flow,0.9933048965263489
2021-11-01,total_route_exposure,total_degree,0.9827156885061792
2021-11-01,total_route_exposure,betweenness,0.5295871882584027
2021-11-01,total_route_exposure,pagerank,0.906083836549513
2021-11-01,total_route_exposure,share_monthly_network_flow,0.9840055847707939
2021-11-01,total_degree,betweenness,0.5617133298872585
2021-11-01,total_degree,pagerank,0.9134926418017831
2021-11-01,total_degree,share_monthly_network_flow,0.9676887798892835
2021-11-01,betweenness,pagerank,0.5486802385590478
2021-11-01,betweenness,share_monthly_network_flow,0.5278532142497215
2021-11-01,pagerank,share_monthly_network_flow,0.9195043731717629
2021-12-01,node_throughput,total_voyages,0.9922394535947641
2021-12-01,node_throughput,total_route_exposure,0.9861588547251098
2021-12-01,node_throughput,total_degree,0.9633537911153441
2021-12-01,node_throughput,betweenness,0.49067506145711703
2021-12-01,node_throughput,pagerank,0.9182655335236717
2021-12-01,node_throughput,share_monthly_network_flow,1.0
2021-12-01,total_voyages,total_route_exposure,0.9915459406771233
2021-12-01,total_voyages,total_degree,0.9711279959787043
2021-12-01,total_voyages,betweenness,0.4908399239868399
2021-12-01,total_voyages,pagerank,0.9139982949939689
2021-12-01,total_voyages,share_monthly_network_flow,0.9922394535947641
2021-12-01,total_route_exposure,total_degree,0.980188494214931
2021-12-01,total_route_exposure,betweenness,0.5109788961161262
2021-12-01,total_route_exposure,pagerank,0.912688772265925
2021-12-01,total_route_exposure,share_monthly_network_flow,0.9861588547251097
2021-12-01,total_degree,betweenness,0.5225745969051019
2021-12-01,total_degree,pagerank,0.9077268721872823
2021-12-01,total_degree,share_monthly_network_flow,0.9633537911153441
2021-12-01,betweenness,pagerank,0.528537301417051
2021-12-01,betweenness,share_monthly_network_flow,0.4906750614571171
2021-12-01,pagerank,share_monthly_network_flow,0.9182655335236717
2022-01-01,node_throughput,total_voyages,0.9954559078690403
2022-01-01,node_throughput,total_route_exposure,0.9865639425323877
2022-01-01,node_throughput,total_degree,0.9689780396728584
2022-01-01,node_throughput,betweenness,0.49375912402194894
2022-01-01,node_throughput,pagerank,0.9176313102106128
2022-01-01,node_throughput,share_monthly_network_flow,0.9999999999999999
2022-01-01,total_voyages,total_route_exposure,0.9908616709901007
2022-01-01,total_voyages,total_degree,0.9728324602564543
2022-01-01,total_voyages,betweenness,0.4870732139241357
2022-01-01,total_voyages,pagerank,0.913637601930233
2022-01-01,total_voyages,share_monthly_network_flow,0.9954559078690404
2022-01-01,total_route_exposure,total_degree,0.9792371078850562
2022-01-01,total_route_exposure,betweenness,0.5002867090323913
2022-01-01,total_route_exposure,pagerank,0.911349557917219
2022-01-01,total_route_exposure,share_monthly_network_flow,0.9865639425323877
2022-01-01,total_degree,betweenness,0.5432190712202214
2022-01-01,total_degree,pagerank,0.9208410398331859
2022-01-01,total_degree,share_monthly_network_flow,0.9689780396728586
2022-01-01,betweenness,pagerank,0.5351873061313694
2022-01-01,betweenness,share_monthly_network_flow,0.493759124021949
2022-01-01,pagerank,share_monthly_network_flow,0.9176313102106128
2022-02-01,node_throughput,total_voyages,0.993141472089861
2022-02-01,node_throughput,total_route_exposure,0.9866801338790974
2022-02-01,node_throughput,total_degree,0.970385434431356
2022-02-01,node_throughput,betweenness,0.47786641455083634
2022-02-01,node_throughput,pagerank,0.9098860518823136
2022-02-01,node_throughput,share_monthly_network_flow,1.0
2022-02-01,total_voyages,total_route_exposure,0.9895599819002592
2022-02-01,total_voyages,total_degree,0.9744760294939147
2022-02-01,total_voyages,betweenness,0.4754189464225336
2022-02-01,total_voyages,pagerank,0.9081625641355889
2022-02-01,total_voyages,share_monthly_network_flow,0.993141472089861
2022-02-01,total_route_exposure,total_degree,0.9815108622627947
2022-02-01,total_route_exposure,betweenness,0.4935009406066887
2022-02-01,total_route_exposure,pagerank,0.9102962855023609
2022-02-01,total_route_exposure,share_monthly_network_flow,0.9866801338790974
2022-02-01,total_degree,betweenness,0.5548734301816223
2022-02-01,total_degree,pagerank,0.9145619047196721
2022-02-01,total_degree,share_monthly_network_flow,0.970385434431356
2022-02-01,betweenness,pagerank,0.5271698097256258
2022-02-01,betweenness,share_monthly_network_flow,0.4778664145508363
2022-02-01,pagerank,share_monthly_network_flow,0.9098860518823136
2022-03-01,node_throughput,total_voyages,0.9922537428711203
2022-03-01,node_throughput,total_route_exposure,0.9847013356761942
2022-03-01,node_throughput,total_degree,0.9653825702013827
2022-03-01,node_throughput,betweenness,0.4690375350398236
2022-03-01,node_throughput,pagerank,0.9120968338503861
2022-03-01,node_throughput,share_monthly_network_flow,1.0
2022-03-01,total_voyages,total_route_exposure,0.9925985895191595
2022-03-01,total_voyages,total_degree,0.9735024289427333
2022-03-01,total_voyages,betweenness,0.46675551941967125
2022-03-01,total_voyages,pagerank,0.9050651254850683
2022-03-01,total_voyages,share_monthly_network_flow,0.9922537428711203
2022-03-01,total_route_exposure,total_degree,0.9765625316257999
2022-03-01,total_route_exposure,betweenness,0.48106302564509523
2022-03-01,total_route_exposure,pagerank,0.9008276673973489
2022-03-01,total_route_exposure,share_monthly_network_flow,0.9847013356761942
2022-03-01,total_degree,betweenness,0.5334156432967218
2022-03-01,total_degree,pagerank,0.9132893104167175
2022-03-01,total_degree,share_monthly_network_flow,0.9653825702013826
2022-03-01,betweenness,pagerank,0.5316087716701385
2022-03-01,betweenness,share_monthly_network_flow,0.46903753503982365
2022-03-01,pagerank,share_monthly_network_flow,0.9120968338503861
2022-04-01,node_throughput,total_voyages,0.9949021089589914
2022-04-01,node_throughput,total_route_exposure,0.9842067245642442
2022-04-01,node_throughput,total_degree,0.9565986755180225
2022-04-01,node_throughput,betweenness,0.44463649182968845
2022-04-01,node_throughput,pagerank,0.9132428252542542
2022-04-01,node_throughput,share_monthly_network_flow,1.0
2022-04-01,total_voyages,total_route_exposure,0.9902128661710412
2022-04-01,total_voyages,total_degree,0.9605876429588532
2022-04-01,total_voyages,betweenness,0.43981916427649087
2022-04-01,total_voyages,pagerank,0.9081109410101673
2022-04-01,total_voyages,share_monthly_network_flow,0.9949021089589916
2022-04-01,total_route_exposure,total_degree,0.9723251025499362
2022-04-01,total_route_exposure,betweenness,0.4673081078385468
2022-04-01,total_route_exposure,pagerank,0.903544891381317
2022-04-01,total_route_exposure,share_monthly_network_flow,0.9842067245642442
2022-04-01,total_degree,betweenness,0.5463776916519271
2022-04-01,total_degree,pagerank,0.9091593326364177
2022-04-01,total_degree,share_monthly_network_flow,0.9565986755180225
2022-04-01,betweenness,pagerank,0.5245570203597348
2022-04-01,betweenness,share_monthly_network_flow,0.4446364918296884
2022-04-01,pagerank,share_monthly_network_flow,0.9132428252542543
2022-05-01,node_throughput,total_voyages,0.9949782373891782
2022-05-01,node_throughput,total_route_exposure,0.9851985025934332
2022-05-01,node_throughput,total_degree,0.95687327702028
2022-05-01,node_throughput,betweenness,0.47576547747863873
2022-05-01,node_throughput,pagerank,0.9098325296280676
2022-05-01,node_throughput,share_monthly_network_flow,0.9999999999999999
2022-05-01,total_voyages,total_route_exposure,0.9885957295217581
2022-05-01,total_voyages,total_degree,0.9628751875019517
2022-05-01,total_voyages,betweenness,0.4828110425026369
2022-05-01,total_voyages,pagerank,0.9083863538607241
2022-05-01,total_voyages,share_monthly_network_flow,0.9949782373891783
2022-05-01,total_route_exposure,total_degree,0.9738534614078178
2022-05-01,total_route_exposure,betweenness,0.49894783368815077
2022-05-01,total_route_exposure,pagerank,0.9006986186759358
2022-05-01,total_route_exposure,share_monthly_network_flow,0.9851985025934332
2022-05-01,total_degree,betweenness,0.5464184976851527
2022-05-01,total_degree,pagerank,0.8999554072114276
2022-05-01,total_degree,share_monthly_network_flow,0.9568732770202801
2022-05-01,betweenness,pagerank,0.5287104501585137
2022-05-01,betweenness,share_monthly_network_flow,0.47576547747863873
2022-05-01,pagerank,share_monthly_network_flow,0.9098325296280675
2022-06-01,node_throughput,total_voyages,0.9954388644773673
2022-06-01,node_throughput,total_route_exposure,0.9785245934446523
2022-06-01,node_throughput,total_degree,0.9604289182309663
2022-06-01,node_throughput,betweenness,0.4826859959865422
2022-06-01,node_throughput,pagerank,0.8904709353608565
2022-06-01,node_throughput,share_monthly_network_flow,1.0
2022-06-01,total_voyages,total_route_exposure,0.9829043713468798
2022-06-01,total_voyages,total_degree,0.966283160950385
2022-06-01,total_voyages,betweenness,0.48230945258386265
2022-06-01,total_voyages,pagerank,0.887795382733252
2022-06-01,total_voyages,share_monthly_network_flow,0.9954388644773673
2022-06-01,total_route_exposure,total_degree,0.9808493802900403
2022-06-01,total_route_exposure,betweenness,0.5065975549962132
2022-06-01,total_route_exposure,pagerank,0.8855920936677539
2022-06-01,total_route_exposure,share_monthly_network_flow,0.9785245934446521
2022-06-01,total_degree,betweenness,0.5284559289894126
2022-06-01,total_degree,pagerank,0.8901372768634934
2022-06-01,total_degree,share_monthly_network_flow,0.9604289182309664
2022-06-01,betweenness,pagerank,0.5204411197447947
2022-06-01,betweenness,share_monthly_network_flow,0.48268599598654227
2022-06-01,pagerank,share_monthly_network_flow,0.8904709353608566
2022-07-01,node_throughput,total_voyages,0.9963113698161022
2022-07-01,node_throughput,total_route_exposure,0.9812012489120515
2022-07-01,node_throughput,total_degree,0.9592102714980503
2022-07-01,node_throughput,betweenness,0.46462773607478786
2022-07-01,node_throughput,pagerank,0.9005835748490797
2022-07-01,node_throughput,share_monthly_network_flow,0.9999999999999999
2022-07-01,total_voyages,total_route_exposure,0.9864542551175186
2022-07-01,total_voyages,total_degree,0.9647538641939989
2022-07-01,total_voyages,betweenness,0.4721693285062009
2022-07-01,total_voyages,pagerank,0.8969820463931417
2022-07-01,total_voyages,share_monthly_network_flow,0.9963113698161022
2022-07-01,total_route_exposure,total_degree,0.9769978196554538
2022-07-01,total_route_exposure,betweenness,0.48813675682401253
2022-07-01,total_route_exposure,pagerank,0.8912492178504936
2022-07-01,total_route_exposure,share_monthly_network_flow,0.9812012489120516
2022-07-01,total_degree,betweenness,0.5379482634869629
2022-07-01,total_degree,pagerank,0.8936414739955957
2022-07-01,total_degree,share_monthly_network_flow,0.9592102714980504
2022-07-01,betweenness,pagerank,0.5131586434526543
2022-07-01,betweenness,share_monthly_network_flow,0.46462773607478786
2022-07-01,pagerank,share_monthly_network_flow,0.9005835748490797
2022-08-01,node_throughput,total_voyages,0.9942132809636687
2022-08-01,node_throughput,total_route_exposure,0.987541294558358
2022-08-01,node_throughput,total_degree,0.9659602320926761
2022-08-01,node_throughput,betweenness,0.5091448312049229
2022-08-01,node_throughput,pagerank,0.9080180415348955
2022-08-01,node_throughput,share_monthly_network_flow,0.9999999999999999
2022-08-01,total_voyages,total_route_exposure,0.9921921311017723
2022-08-01,total_voyages,total_degree,0.9709781458026756
2022-08-01,total_voyages,betweenness,0.503877842489107
2022-08-01,total_voyages,pagerank,0.9001703297162312
2022-08-01,total_voyages,share_monthly_network_flow,0.9942132809636687
2022-08-01,total_route_exposure,total_degree,0.9750443509744998
2022-08-01,total_route_exposure,betweenness,0.5032725155490264
2022-08-01,total_route_exposure,pagerank,0.891404713820784
2022-08-01,total_route_exposure,share_monthly_network_flow,0.9875412945583579
2022-08-01,total_degree,betweenness,0.5437486844019863
2022-08-01,total_degree,pagerank,0.8945005938244771
2022-08-01,total_degree,share_monthly_network_flow,0.9659602320926761
2022-08-01,betweenness,pagerank,0.5352737495784851
2022-08-01,betweenness,share_monthly_network_flow,0.5091448312049229
2022-08-01,pagerank,share_monthly_network_flow,0.9080180415348956
2022-09-01,node_throughput,total_voyages,0.993617435394005
2022-09-01,node_throughput,total_route_exposure,0.9882472787243044
2022-09-01,node_throughput,total_degree,0.9619985857030056
2022-09-01,node_throughput,betweenness,0.5063176135312932
2022-09-01,node_throughput,pagerank,0.9054655903082653
2022-09-01,node_throughput,share_monthly_network_flow,1.0
2022-09-01,total_voyages,total_route_exposure,0.9933260696592975
2022-09-01,total_voyages,total_degree,0.9687682729300461
2022-09-01,total_voyages,betweenness,0.5076511469325767
2022-09-01,total_voyages,pagerank,0.9022558758511191
2022-09-01,total_voyages,share_monthly_network_flow,0.9936174353940049
2022-09-01,total_route_exposure,total_degree,0.976552213101256
2022-09-01,total_route_exposure,betweenness,0.5186902761313297
2022-09-01,total_route_exposure,pagerank,0.8987403103869362
2022-09-01,total_route_exposure,share_monthly_network_flow,0.9882472787243043
2022-09-01,total_degree,betweenness,0.5377922484612907
2022-09-01,total_degree,pagerank,0.8970085474275645
2022-09-01,total_degree,share_monthly_network_flow,0.9619985857030056
2022-09-01,betweenness,pagerank,0.544558410249065
2022-09-01,betweenness,share_monthly_network_flow,0.5063176135312932
2022-09-01,pagerank,share_monthly_network_flow,0.9054655903082653
2022-10-01,node_throughput,total_voyages,0.9902346292408017
2022-10-01,node_throughput,total_route_exposure,0.9859451551522783
2022-10-01,node_throughput,total_degree,0.965569505851573
2022-10-01,node_throughput,betweenness,0.48860003660328716
2022-10-01,node_throughput,pagerank,0.8831112319551608
2022-10-01,node_throughput,share_monthly_network_flow,1.0
2022-10-01,total_voyages,total_route_exposure,0.9893949210364853
2022-10-01,total_voyages,total_degree,0.972039872395084
2022-10-01,total_voyages,betweenness,0.4908355451679021
2022-10-01,total_voyages,pagerank,0.8751573553822017
2022-10-01,total_voyages,share_monthly_network_flow,0.9902346292408017
2022-10-01,total_route_exposure,total_degree,0.9795850574810274
2022-10-01,total_route_exposure,betweenness,0.5079293107828315
2022-10-01,total_route_exposure,pagerank,0.8740595355261319
2022-10-01,total_route_exposure,share_monthly_network_flow,0.9859451551522783
2022-10-01,total_degree,betweenness,0.5496306834252511
2022-10-01,total_degree,pagerank,0.8716215606067548
2022-10-01,total_degree,share_monthly_network_flow,0.9655695058515731
2022-10-01,betweenness,pagerank,0.5339053416258834
2022-10-01,betweenness,share_monthly_network_flow,0.4886000366032871
2022-10-01,pagerank,share_monthly_network_flow,0.8831112319551607
2022-11-01,node_throughput,total_voyages,0.9960551761989063
2022-11-01,node_throughput,total_route_exposure,0.9818448069952986
2022-11-01,node_throughput,total_degree,0.9631536620263443
2022-11-01,node_throughput,betweenness,0.48374768267313123
2022-11-01,node_throughput,pagerank,0.8898610544333836
2022-11-01,node_throughput,share_monthly_network_flow,1.0
2022-11-01,total_voyages,total_route_exposure,0.9863263309667184
2022-11-01,total_voyages,total_degree,0.9666505638943376
2022-11-01,total_voyages,betweenness,0.4764891028940232
2022-11-01,total_voyages,pagerank,0.8852905833407655
2022-11-01,total_voyages,share_monthly_network_flow,0.9960551761989062
2022-11-01,total_route_exposure,total_degree,0.9777692030935139
2022-11-01,total_route_exposure,betweenness,0.5021388356050197
2022-11-01,total_route_exposure,pagerank,0.8785603663848268
2022-11-01,total_route_exposure,share_monthly_network_flow,0.9818448069952986
2022-11-01,total_degree,betweenness,0.5490091206562628
2022-11-01,total_degree,pagerank,0.8938848633314208
2022-11-01,total_degree,share_monthly_network_flow,0.9631536620263444
2022-11-01,betweenness,pagerank,0.5454900159380645
2022-11-01,betweenness,share_monthly_network_flow,0.48374768267313123
2022-11-01,pagerank,share_monthly_network_flow,0.8898610544333836
2022-12-01,node_throughput,total_voyages,0.9954791900453712
2022-12-01,node_throughput,total_route_exposure,0.9877333375452416
2022-12-01,node_throughput,total_degree,0.9530209078954868
2022-12-01,node_throughput,betweenness,0.48221657180771355
2022-12-01,node_throughput,pagerank,0.906350337681519
2022-12-01,node_throughput,share_monthly_network_flow,1.0
2022-12-01,total_voyages,total_route_exposure,0.9891807862599716
2022-12-01,total_voyages,total_degree,0.9567317966863567
2022-12-01,total_voyages,betweenness,0.48337437023012364
2022-12-01,total_voyages,pagerank,0.903146066605318
2022-12-01,total_voyages,share_monthly_network_flow,0.9954791900453713
2022-12-01,total_route_exposure,total_degree,0.965537947502037
2022-12-01,total_route_exposure,betweenness,0.49645228460648066
2022-12-01,total_route_exposure,pagerank,0.9010689758049879
2022-12-01,total_route_exposure,share_monthly_network_flow,0.9877333375452416
2022-12-01,total_degree,betweenness,0.5244417655590932
2022-12-01,total_degree,pagerank,0.8938785250661909
2022-12-01,total_degree,share_monthly_network_flow,0.9530209078954868
2022-12-01,betweenness,pagerank,0.5223678239002383
2022-12-01,betweenness,share_monthly_network_flow,0.48221657180771355
2022-12-01,pagerank,share_monthly_network_flow,0.906350337681519
2023-01-01,node_throughput,total_voyages,0.9929314059526853
2023-01-01,node_throughput,total_route_exposure,0.9807170187877444
2023-01-01,node_throughput,total_degree,0.9586405929659492
2023-01-01,node_throughput,betweenness,0.4920885101447513
2023-01-01,node_throughput,pagerank,0.9077210210461263
2023-01-01,node_throughput,share_monthly_network_flow,0.9999999999999999
2023-01-01,total_voyages,total_route_exposure,0.9879002413730378
2023-01-01,total_voyages,total_degree,0.9654418752932797
2023-01-01,total_voyages,betweenness,0.4883947295456021
2023-01-01,total_voyages,pagerank,0.9012678540381129
2023-01-01,total_voyages,share_monthly_network_flow,0.9929314059526851
2023-01-01,total_route_exposure,total_degree,0.9734507321301041
2023-01-01,total_route_exposure,betweenness,0.5031908741408914
2023-01-01,total_route_exposure,pagerank,0.8961921142106756
2023-01-01,total_route_exposure,share_monthly_network_flow,0.9807170187877444
2023-01-01,total_degree,betweenness,0.5322885300512125
2023-01-01,total_degree,pagerank,0.8886692705642899
2023-01-01,total_degree,share_monthly_network_flow,0.9586405929659492
2023-01-01,betweenness,pagerank,0.5259608986474067
2023-01-01,betweenness,share_monthly_network_flow,0.4920885101447513
2023-01-01,pagerank,share_monthly_network_flow,0.9077210210461263
2023-02-01,node_throughput,total_voyages,0.9848642470525635
2023-02-01,node_throughput,total_route_exposure,0.9766772851600246
2023-02-01,node_throughput,total_degree,0.9487238559535631
2023-02-01,node_throughput,betweenness,0.44958875386563213
2023-02-01,node_throughput,pagerank,0.8604394313636765
2023-02-01,node_throughput,share_monthly_network_flow,0.9999999999999999
2023-02-01,total_voyages,total_route_exposure,0.9818047631515283
2023-02-01,total_voyages,total_degree,0.9553280166016885
2023-02-01,total_voyages,betweenness,0.44295531108015573
2023-02-01,total_voyages,pagerank,0.8517530346974019
2023-02-01,total_voyages,share_monthly_network_flow,0.9848642470525635
2023-02-01,total_route_exposure,total_degree,0.9686204600467898
2023-02-01,total_route_exposure,betweenness,0.4769241459796628
2023-02-01,total_route_exposure,pagerank,0.8511506222691485
2023-02-01,total_route_exposure,share_monthly_network_flow,0.9766772851600247
2023-02-01,total_degree,betweenness,0.5277267127701875
2023-02-01,total_degree,pagerank,0.8519828074768427
2023-02-01,total_degree,share_monthly_network_flow,0.948723855953563
2023-02-01,betweenness,pagerank,0.5120369562811035
2023-02-01,betweenness,share_monthly_network_flow,0.44958875386563213
2023-02-01,pagerank,share_monthly_network_flow,0.8604394313636765
2023-03-01,node_throughput,total_voyages,0.984652010208262
2023-03-01,node_throughput,total_route_exposure,0.9773055457461387
2023-03-01,node_throughput,total_degree,0.9417984138365529
2023-03-01,node_throughput,betweenness,0.46337887818300566
2023-03-01,node_throughput,pagerank,0.8415649669894623
2023-03-01,node_throughput,share_monthly_network_flow,0.9999999999999999
2023-03-01,total_voyages,total_route_exposure,0.9867767812211911
2023-03-01,total_voyages,total_degree,0.9548781731052973
2023-03-01,total_voyages,betweenness,0.459290003793226
2023-03-01,total_voyages,pagerank,0.8287514585267054
2023-03-01,total_voyages,share_monthly_network_flow,0.984652010208262
2023-03-01,total_route_exposure,total_degree,0.9642630329677905
2023-03-01,total_route_exposure,betweenness,0.4857481012343299
2023-03-01,total_route_exposure,pagerank,0.8221452869686339
2023-03-01,total_route_exposure,share_monthly_network_flow,0.9773055457461386
2023-03-01,total_degree,betweenness,0.5142662359705028
2023-03-01,total_degree,pagerank,0.8167087235451408
2023-03-01,total_degree,share_monthly_network_flow,0.9417984138365528
2023-03-01,betweenness,pagerank,0.511021221559815
2023-03-01,betweenness,share_monthly_network_flow,0.4633788781830056
2023-03-01,pagerank,share_monthly_network_flow,0.8415649669894623
2023-04-01,node_throughput,total_voyages,0.9870218951965758
2023-04-01,node_throughput,total_route_exposure,0.9722815901225835
2023-04-01,node_throughput,total_degree,0.9389256331019314
2023-04-01,node_throughput,betweenness,0.46429954225945325
2023-04-01,node_throughput,pagerank,0.8436663025082283
2023-04-01,node_throughput,share_monthly_network_flow,1.0
2023-04-01,total_voyages,total_route_exposure,0.9804399885182897
2023-04-01,total_voyages,total_degree,0.9482887271366999
2023-04-01,total_voyages,betweenness,0.45454916983419785
2023-04-01,total_voyages,pagerank,0.830879672621291
2023-04-01,total_voyages,share_monthly_network_flow,0.9870218951965757
2023-04-01,total_route_exposure,total_degree,0.9682681629518253
2023-04-01,total_route_exposure,betweenness,0.47634684010580286
2023-04-01,total_route_exposure,pagerank,0.8296886479494906
2023-04-01,total_route_exposure,share_monthly_network_flow,0.9722815901225836
2023-04-01,total_degree,betweenness,0.5207934125080377
2023-04-01,total_degree,pagerank,0.8288896604979641
2023-04-01,total_degree,share_monthly_network_flow,0.9389256331019314
2023-04-01,betweenness,pagerank,0.5116428477160456
2023-04-01,betweenness,share_monthly_network_flow,0.4642995422594532
2023-04-01,pagerank,share_monthly_network_flow,0.8436663025082282
2023-05-01,node_throughput,total_voyages,0.9854662051457815
2023-05-01,node_throughput,total_route_exposure,0.9738959810037783
2023-05-01,node_throughput,total_degree,0.9331344806139016
2023-05-01,node_throughput,betweenness,0.45498034685705974
2023-05-01,node_throughput,pagerank,0.8476078478012495
2023-05-01,node_throughput,share_monthly_network_flow,1.0
2023-05-01,total_voyages,total_route_exposure,0.988139123882691
2023-05-01,total_voyages,total_degree,0.9513281553117842
2023-05-01,total_voyages,betweenness,0.4579493393169438
2023-05-01,total_voyages,pagerank,0.8363078495803857
2023-05-01,total_voyages,share_monthly_network_flow,0.9854662051457815
2023-05-01,total_route_exposure,total_degree,0.960199658726529
2023-05-01,total_route_exposure,betweenness,0.47536612977574805
2023-05-01,total_route_exposure,pagerank,0.8297149127701976
2023-05-01,total_route_exposure,share_monthly_network_flow,0.9738959810037783
2023-05-01,total_degree,betweenness,0.5172127015459729
2023-05-01,total_degree,pagerank,0.8102131309800331
2023-05-01,total_degree,share_monthly_network_flow,0.9331344806139016
2023-05-01,betweenness,pagerank,0.5099174107117384
2023-05-01,betweenness,share_monthly_network_flow,0.45498034685705974
2023-05-01,pagerank,share_monthly_network_flow,0.8476078478012495
2023-06-01,node_throughput,total_voyages,0.9891556580284624
2023-06-01,node_throughput,total_route_exposure,0.9824210399918403
2023-06-01,node_throughput,total_degree,0.947711250347254
2023-06-01,node_throughput,betweenness,0.48326002269426643
2023-06-01,node_throughput,pagerank,0.8688359531693113
2023-06-01,node_throughput,share_monthly_network_flow,1.0
2023-06-01,total_voyages,total_route_exposure,0.9885010249401555
2023-06-01,total_voyages,total_degree,0.9562611519224343
2023-06-01,total_voyages,betweenness,0.4802838143243342
2023-06-01,total_voyages,pagerank,0.8597567167900835
2023-06-01,total_voyages,share_monthly_network_flow,0.9891556580284623
2023-06-01,total_route_exposure,total_degree,0.9675070196284775
2023-06-01,total_route_exposure,betweenness,0.49253185395268473
2023-06-01,total_route_exposure,pagerank,0.8535366339137636
2023-06-01,total_route_exposure,share_monthly_network_flow,0.9824210399918403
2023-06-01,total_degree,betweenness,0.5286921851689086
2023-06-01,total_degree,pagerank,0.8519080108800989
2023-06-01,total_degree,share_monthly_network_flow,0.947711250347254
2023-06-01,betweenness,pagerank,0.5301659764897585
2023-06-01,betweenness,share_monthly_network_flow,0.48326002269426643
2023-06-01,pagerank,share_monthly_network_flow,0.8688359531693113
2023-07-01,node_throughput,total_voyages,0.9889313093082055
2023-07-01,node_throughput,total_route_exposure,0.9793188002665985
2023-07-01,node_throughput,total_degree,0.9509254764484879
2023-07-01,node_throughput,betweenness,0.4789043867822473
2023-07-01,node_throughput,pagerank,0.8659326596975562
2023-07-01,node_throughput,share_monthly_network_flow,1.0
2023-07-01,total_voyages,total_route_exposure,0.9892389488443474
2023-07-01,total_voyages,total_degree,0.9622646535204824
2023-07-01,total_voyages,betweenness,0.47439306587268437
2023-07-01,total_voyages,pagerank,0.8560059611956509
2023-07-01,total_voyages,share_monthly_network_flow,0.9889313093082055
2023-07-01,total_route_exposure,total_degree,0.9675615918151621
2023-07-01,total_route_exposure,betweenness,0.4892824595117174
2023-07-01,total_route_exposure,pagerank,0.8520968127847366
2023-07-01,total_route_exposure,share_monthly_network_flow,0.9793188002665985
2023-07-01,total_degree,betweenness,0.5379279204049695
2023-07-01,total_degree,pagerank,0.8535440008013071
2023-07-01,total_degree,share_monthly_network_flow,0.9509254764484879
2023-07-01,betweenness,pagerank,0.5432999101062177
2023-07-01,betweenness,share_monthly_network_flow,0.4789043867822473
2023-07-01,pagerank,share_monthly_network_flow,0.8659326596975563
2023-08-01,node_throughput,total_voyages,0.9947874074455108
2023-08-01,node_throughput,total_route_exposure,0.9832965740808899
2023-08-01,node_throughput,total_degree,0.9546643326079677
2023-08-01,node_throughput,betweenness,0.48424396359128186
2023-08-01,node_throughput,pagerank,0.8916403315227677
2023-08-01,node_throughput,share_monthly_network_flow,1.0
2023-08-01,total_voyages,total_route_exposure,0.9863574427396745
2023-08-01,total_voyages,total_degree,0.9609514705127438
2023-08-01,total_voyages,betweenness,0.4808383534452503
2023-08-01,total_voyages,pagerank,0.8851184548322613
2023-08-01,total_voyages,share_monthly_network_flow,0.9947874074455106
2023-08-01,total_route_exposure,total_degree,0.9701814502254523
2023-08-01,total_route_exposure,betweenness,0.48660323370331643
2023-08-01,total_route_exposure,pagerank,0.8750046864764373
2023-08-01,total_route_exposure,share_monthly_network_flow,0.9832965740808899
2023-08-01,total_degree,betweenness,0.5280829257729706
2023-08-01,total_degree,pagerank,0.8648648691423427
2023-08-01,total_degree,share_monthly_network_flow,0.9546643326079678
2023-08-01,betweenness,pagerank,0.5284421602554015
2023-08-01,betweenness,share_monthly_network_flow,0.48424396359128186
2023-08-01,pagerank,share_monthly_network_flow,0.8916403315227677
2023-09-01,node_throughput,total_voyages,0.9860327480491425
2023-09-01,node_throughput,total_route_exposure,0.9770389583224509
2023-09-01,node_throughput,total_degree,0.9394868707461397
2023-09-01,node_throughput,betweenness,0.47522817598656875
2023-09-01,node_throughput,pagerank,0.8547387973859113
2023-09-01,node_throughput,share_monthly_network_flow,1.0
2023-09-01,total_voyages,total_route_exposure,0.9841829872118161
2023-09-01,total_voyages,total_degree,0.9536191850861973
2023-09-01,total_voyages,betweenness,0.4746472409645893
2023-09-01,total_voyages,pagerank,0.8449960493872973
2023-09-01,total_voyages,share_monthly_network_flow,0.9860327480491424
2023-09-01,total_route_exposure,total_degree,0.9653851008807957
2023-09-01,total_route_exposure,betweenness,0.4854698450095281
2023-09-01,total_route_exposure,pagerank,0.8415988917493002
2023-09-01,total_route_exposure,share_monthly_network_flow,0.9770389583224509
2023-09-01,total_degree,betweenness,0.5406303955611904
2023-09-01,total_degree,pagerank,0.8391699252723198
2023-09-01,total_degree,share_monthly_network_flow,0.9394868707461397
2023-09-01,betweenness,pagerank,0.5226473932513044
2023-09-01,betweenness,share_monthly_network_flow,0.4752281759865688
2023-09-01,pagerank,share_monthly_network_flow,0.8547387973859112
2023-10-01,node_throughput,total_voyages,0.990086182085326
2023-10-01,node_throughput,total_route_exposure,0.9793155099251262
2023-10-01,node_throughput,total_degree,0.9443059315103199
2023-10-01,node_throughput,betweenness,0.5011221062896133
2023-10-01,node_throughput,pagerank,0.8598112430895956
2023-10-01,node_throughput,share_monthly_network_flow,1.0
2023-10-01,total_voyages,total_route_exposure,0.984372602381749
2023-10-01,total_voyages,total_degree,0.9546722615513975
2023-10-01,total_voyages,betweenness,0.5052674280531579
2023-10-01,total_voyages,pagerank,0.8527346650398641
